Fish,hakai_id,Stock 1,Region 1,Prob 1,Stock 2,Region 2,Prob 2,Stock 3,Region 3,Prob 3,Stock 4,Region 4,Prob 4,Stock 5,Region 5,Prob 5
Hakai_P_A13 (15) unkn 174 1057,U1057,Seymour,2,0.96,Scotch,2,0.04,Eagle,2,0.00,L_Adams,4,0.00,,,
Hakai_P_A13 (15) unkn 175 835,U835,Quesnel_Decept,3,0.46,Quesnel_Horsef,3,0.30,M_Horsefly,3,0.15,U_Horsefly,3,0.06,L_Horsefly,3,0.01
Hakai_P_A13 (15) unkn 175 836,U836,Mitchell,3,0.85,Quesnel_Mitche,3,0.14,Quesnel_Decept,3,0.00,Blue_Lead_Ck,3,0.00,,,
Hakai_P_A13 (15) unkn 175 837,U837,Tachie,3,0.45,Little,4,0.09,Chilko,3,0.08,Pitt,2,0.06,L_Adams,4,0.06
Hakai_P_A13 (15) unkn 175 838,U838,Pitt,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 175 841,U841,Birkenhead,3,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 175 842,U842,Chilko,3,0.96,L_Adams,4,0.01,Chilko-North,3,0.01,Little,4,0.01,Quesnel_Horsef,3,0.00
Hakai_P_A13 (15) unkn 175 843,U843,Chilko,3,1.00,Tachie,3,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 178 851,U851,L_Adams,4,0.38,Chilko,3,0.31,Little,4,0.21,MiddleShuswap,4,0.08,L_Shuswap,4,0.03
Hakai_P_A13 (15) unkn 178 885,U885,Seymour,2,0.94,Scotch,2,0.04,L_Adams,4,0.01,Little,4,0.01,Eagle,2,0.00
Hakai_P_A13 (15) unkn 178 886,U886,Mitchell,3,0.85,Quesnel_Mitche,3,0.14,Quesnel_Decept,3,0.01,Blue_Lead_Ck,3,0.00,,,
Hakai_P_A13 (15) unkn 178 887,U887,Quesnel_Decept,3,0.96,Mitchell,3,0.02,Quesnel_Mitche,3,0.01,Chilko,3,0.00,Wasko_Cr,3,0.00
Hakai_P_A13 (15) unkn 178 888,U888,L_Adams,4,0.54,Seymour,2,0.23,Quesnel_Decept,3,0.11,L_Shuswap,4,0.07,Little,4,0.03
Hakai_P_A13 (15) unkn 178 889,U889,Tachie,3,0.75,Pinchi_Cr,3,0.10,Forfar,1,0.09,Stellako,3,0.05,Hudson_Bay,1,0.00
Hakai_P_A13 (15) unkn 178 892,U892,Seymour,2,0.96,Scotch,2,0.04,Eagle,2,0.00,Chilko,3,0.00,,,
Hakai_P_A13 (15) unkn 178 893,U893,Chilko,3,0.97,Pinchi_Cr,3,0.01,Chilko-North,3,0.01,Tachie,3,0.01,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 178 894,U894,Tachie,3,0.74,Pinchi_Cr,3,0.11,Stellako,3,0.10,Forfar,1,0.05,Hudson_Bay,1,0.00
Hakai_P_A13 (15) unkn 178 895,U895,Little,4,0.49,L_Adams,4,0.45,Birkenhead,3,0.03,Sandpoint,1,0.01,Narrows,1,0.01
Hakai_P_A13 (15) unkn 178 896,U896,Quesnel_Decept,3,0.31,Stellako,3,0.30,Little,4,0.14,Chilko,3,0.10,Pitt,2,0.09
Hakai_P_A13 (15) unkn 180 560,U560,Sakinaw,6,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 180 570,U570,Narrows,1,0.50,Blackwater,1,0.32,Quesnel_Horsef,3,0.06,Felix,1,0.04,Paula,1,0.02
Hakai_P_A13 (15) unkn 180 571,U571,Quesnel_Horsef,3,0.90,U_Horsefly,3,0.09,McKinley,3,0.00,Horsefly,3,0.00,,,
Hakai_P_A13 (15) unkn 180 572,U572,Quesnel_Horsef,3,0.89,U_Horsefly,3,0.10,Horsefly,3,0.00,Narrows,1,0.00,,,
Hakai_P_A13 (15) unkn 180 573,U573,Quesnel_Horsef,3,0.90,U_Horsefly,3,0.10,Horsefly,3,0.00,Narrows,1,0.00,Chilko-North,3,0.00
Hakai_P_A13 (15) unkn 180 574,U574,Seymour,2,0.70,Scotch,2,0.19,Blackwater,1,0.04,Felix,1,0.03,MiddleShuswap,4,0.02
Hakai_P_A13 (15) unkn 180 575,U575,Seymour,2,0.50,Narrows,1,0.27,Blackwater,1,0.08,Scotch,2,0.07,Felix,1,0.03
Hakai_P_A13 (15) unkn 180 587,U587,Narrows,1,0.45,Blackwater,1,0.30,Paula,1,0.16,Felix,1,0.04,Sandpoint,1,0.02
Hakai_P_A13 (15) unkn 180 588,U588,Birkenhead,3,0.97,Narrows,1,0.02,LakeWashington,5,0.01,Kynock,1,0.00,,,
Hakai_P_A13 (15) unkn 180 589,U589,Narrows,1,0.32,Blackwater,1,0.25,Paula,1,0.11,Quesnel_Horsef,3,0.10,Felix,1,0.04
Hakai_P_A13 (15) unkn 180 597,U597,Quesnel_Horsef,3,0.91,U_Horsefly,3,0.09,L_Horsefly,3,0.00,Horsefly,3,0.00,,,
Hakai_P_A13 (15) unkn 180 598,U598,Quesnel_Mitche,3,1.00,Blue_Lead_Ck,3,0.00,Mitchell,3,0.00,Roaring,3,0.00,,,
Hakai_P_A13 (15) unkn 180 613,U613,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,Roaring,3,0.00,Birkenhead,3,0.00,,,
Hakai_P_A13 (15) unkn 180 635,U635,Birkenhead,3,0.97,Craig,14,0.01,Iskut,14,0.01,Quesnel_Mitche,3,0.01,Quesnel_Horsef,3,0.00
Hakai_P_A13 (15) unkn 180 636,U636,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,Roaring,3,0.00,,,,,,
Hakai_P_A13 (15) unkn 180 637,U637,Quesnel_Horsef,3,0.85,U_Horsefly,3,0.09,Quesnel_Mitche,3,0.04,Roaring,3,0.01,Quesnel_Decept,3,0.00
Hakai_P_A13 (15) unkn 180 638,U638,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 180 639,U639,Quesnel_Mitche,3,1.00,Mitchell,3,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 183 1330,U1330,Chilko-North,3,0.97,Birkenhead,3,0.03,Quesnel_Horsef,3,0.01,L_Adams,4,0.00,Narrows,1,0.00
Hakai_P_A13 (15) unkn 183 223,U223,Seymour,2,0.82,Scotch,2,0.16,Chilko-North,3,0.02,Eagle,2,0.00,,,
Hakai_P_A13 (15) unkn 183 240,U240,Chilko-North,3,0.95,Blackwater,1,0.04,Narrows,1,0.01,Gluskie,1,0.00,Felix,1,0.00
Hakai_P_A13 (15) unkn 183 245,U245,Chilko-North,3,0.99,Birkenhead,3,0.01,Chilko,3,0.00,Narrows,1,0.00,Chilko_south,2,0.00
Hakai_P_A13 (15) unkn 183 246,U246,Quesnel_Horsef,3,0.87,U_Horsefly,3,0.10,Seymour,2,0.02,Scotch,2,0.00,L_Horsefly,3,0.00
Hakai_P_A13 (15) unkn 183 247,U247,Quesnel_Horsef,3,0.91,U_Horsefly,3,0.08,L_Horsefly,3,0.00,M_Horsefly,3,0.00,McKinley,3,0.00
Hakai_P_A13 (15) unkn 183 248,U248,Quesnel_Horsef,3,0.91,U_Horsefly,3,0.09,Horsefly,3,0.00,,,,,,
Hakai_P_A13 (15) unkn 183 251,U251,Seymour,2,0.78,Scotch,2,0.11,Chilko-North,3,0.08,Quesnel_Horsef,3,0.02,Raft,2,0.01
Hakai_P_A13 (15) unkn 183 252,U252,Quesnel_Mitche,3,0.55,Quesnel_Horsef,3,0.35,Blackwater,1,0.02,Paula,1,0.02,Narrows,1,0.02
Hakai_P_A13 (15) unkn 183 253,U253,Chilko-North,3,0.98,Raft,2,0.01,Birkenhead,3,0.01,Quesnel_Horsef,3,0.00,U_Horsefly,3,0.00
Hakai_P_A13 (15) unkn 187 540,U540,Chilko,3,0.70,Seymour,2,0.28,Scotch,2,0.01,Eagle,2,0.00,Eagle_L,4,0.00
Hakai_P_A13 (15) unkn 187 554,U554,Kynock,1,0.68,Forfar,1,0.14,Bivouac,1,0.12,Sandpoint,1,0.02,Narrows,1,0.01
Hakai_P_A13 (15) unkn 187 555,U555,Seymour,2,0.57,Chilko,3,0.19,Scotch,2,0.05,Wasko_Cr,3,0.04,Horsefly,3,0.03
Hakai_P_A13 (15) unkn 187 556,U556,Chilko,3,0.90,Chilko_south,2,0.08,Kynock,1,0.02,Seymour,2,0.00,Bivouac,1,0.00
Hakai_P_A13 (15) unkn 187 561,U561,Mitchell,3,0.88,Chilko,3,0.07,Wasko_Cr,3,0.03,Horsefly,3,0.00,Blue_Lead_Ck,3,0.00
Hakai_P_A13 (15) unkn 187 562,U562,Mitchell,3,1.00,Wasko_Cr,3,0.00,Blue_Lead_Ck,3,0.00,Chilko,3,0.00,,,
Hakai_P_A13 (15) unkn 187 563,U563,Chilko,3,0.95,Chilko_south,2,0.04,Horsefly,3,0.01,McKinley,3,0.00,Wasko_Cr,3,0.00
Hakai_P_A13 (15) unkn 187 564,U564,Chilko,3,0.91,Chilko_south,2,0.05,Kynock,1,0.02,Bivouac,1,0.01,Thompson_N,2,0.00
Hakai_P_A13 (15) unkn 187 581,U581,Kynock,1,0.73,Forfar,1,0.17,Bivouac,1,0.07,Hudson_Bay,1,0.01,Gluskie,1,0.01
Hakai_P_A13 (15) unkn 187 582,U582,Chilko,3,0.99,Chilko_south,2,0.01,Kuzkwa_Cr,3,0.00,,,,,,
Hakai_P_A13 (15) unkn 187 583,U583,Seymour,2,0.82,Scotch,2,0.09,Eagle,2,0.03,L_Adams,4,0.03,U_Adams,2,0.02
Hakai_P_A13 (15) unkn 187 667,U667,Mitchell,3,0.54,Chilko,3,0.39,Wasko_Cr,3,0.06,Roaring,3,0.00,Quesnel_Horsef,3,0.00
Hakai_P_A13 (15) unkn 187 675,U675,Nahatlatch,2,0.91,Seymour,2,0.09,Wasko_Cr,3,0.00,Chilko,3,0.00,,,
Hakai_P_A13 (15) unkn 187 683,U683,Mitchell,3,1.00,Wasko_Cr,3,0.00,Blue_Lead_Ck,3,0.00,Quesnel_Mitche,3,0.00,,,
Hakai_P_A13 (15) unkn 187 684,U684,Pitt,2,0.42,Seymour,2,0.27,Chilko,3,0.13,Mitchell,3,0.07,Chilko_south,2,0.04
Hakai_P_A13 (15) unkn 188 548,U548,Woss_Lake,7,0.99,Vernon,7,0.01,Nimpkish,7,0.00,,,,,,
Hakai_P_A13 (15) unkn 188 549,U549,Woss_Lake,7,1.00,Nimpkish,7,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 188 650,U650,Chilko,3,0.99,Nahatlatch,2,0.01,Chilko_south,2,0.01,Roaring,3,0.00,L_Adams,4,0.00
Hakai_P_A13 (15) unkn 188 658,U658,Mitchell,3,0.98,Wasko_Cr,3,0.01,Blue_Lead_Ck,3,0.01,Quesnel_Mitche,3,0.00,Roaring,3,0.00
Hakai_P_A13 (15) unkn 188 662,U662,Kynock,1,0.69,Forfar,1,0.15,Bivouac,1,0.10,Sandpoint,1,0.02,Porter_Cr,1,0.01
Hakai_P_A13 (15) unkn 188 663,U663,Pitt,2,0.62,BoarderSlough,17,0.14,Dallery,18,0.13,Tweedsmuir,17,0.05,Neechanz,18,0.02
Hakai_P_A13 (15) unkn 188 671,U671,Mitchell,3,1.00,Wasko_Cr,3,0.00,,,,,,,,,
Hakai_P_A13 (15) unkn 195 129,U129,L_Adams,4,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 195 224,U224,L_Adams,4,0.88,Raft,2,0.10,Thompson_N,2,0.03,Eagle_L,4,0.00,,,
Hakai_P_A13 (15) unkn 195 225,U225,L_Adams,4,0.96,Raft,2,0.02,MiddleShuswap,4,0.01,Forfar,1,0.00,FiveMile,1,0.00
Hakai_P_A13 (15) unkn 195 249,U249,L_Adams,4,1.00,Eagle_L,4,0.00,L_Shuswap,4,0.00,,,,,,
Hakai_P_A13 (15) unkn 195 250,U250,L_Adams,4,0.99,Bowron,2,0.01,,,,,,,,,
Hakai_P_A13 (15) unkn 195 254,U254,L_Adams,4,0.96,Chilko-North,3,0.02,Raft,2,0.01,MiddleShuswap,4,0.01,Thompson_N,2,0.00
Hakai_P_A13 (15) unkn 195 255,U255,L_Adams,4,0.99,Bowron,2,0.01,Eagle_L,4,0.01,Chilko-North,3,0.00,,,
Hakai_P_A13 (15) unkn 195 256,U256,L_Adams,4,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 195 260,U260,L_Adams,4,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 195 261,U261,L_Adams,4,0.94,MiddleShuswap,4,0.02,Raft,2,0.02,L_Shuswap,4,0.01,Thompson_N,2,0.01
Hakai_P_A13 (15) unkn 195 262,U262,L_Adams,4,1.00,Chilko,3,0.00,Little,4,0.00,,,,,,
Hakai_P_A13 (15) unkn 195 539,U539,Bowron,2,1.00,,,,,,,,,,,,
Hakai_P_A13 (15) unkn 195 550,U550,L_Adams,4,1.00,Eagle_L,4,0.00,Portage_Cr,4,0.00,,,,,,
Hakai_P_A13 (15) unkn 195 551,U551,L_Adams,4,0.94,L_Shuswap,4,0.02,MiddleShuswap,4,0.01,Seymour,2,0.01,Eagle,2,0.01
Hakai_P_A13 (15) unkn 195 552,U552,L_Adams,4,0.83,Chilko-North,3,0.07,Chilko,3,0.06,Bowron,2,0.04,Little,4,0.00
Hakai_P_A13 (15) unkn 195 553,U553,L_Adams,4,0.99,Raft,2,0.01,Thompson_N,2,0.00,L_Shuswap,4,0.00,,,
Hakai_P_A15 (15) unkn 132 337,U337,Quesnel_Horsef,3,0.67,U_Horsefly,3,0.20,McKinley,3,0.11,Horsefly,3,0.01,M_Horsefly,3,0.01
Hakai_P_A15 (15) unkn 132 339,U339,Chilko,3,1.00,Quesnel_Horsef,3,0.00,Thompson_N,2,0.00,,,,,,
Hakai_P_A15 (15) unkn 132 340,U340,Chilko,3,0.98,Quesnel_Horsef,3,0.01,U_Horsefly,3,0.01,Middle,3,0.00,Blue_Lead_Ck,3,0.00
Hakai_P_A15 (15) unkn 132 344,U344,Weaver,4,0.96,Pitt,2,0.04,,,,,,,,,
Hakai_P_A15 (15) unkn 132 345,U345,Chilko,3,0.99,Thompson_N,2,0.01,Chilko-North,3,0.00,Chilko_south,2,0.00,,,
Hakai_P_A15 (15) unkn 132 346,U346,Chilko,3,1.00,Chilko_south,2,0.00,,,,,,,,,
Hakai_P_A15 (15) unkn 132 352,U352,Blue_Lead_Ck,3,0.80,Quesnel_Decept,3,0.07,U_Horsefly,3,0.05,Quesnel_Mitche,3,0.03,Quesnel_Horsef,3,0.03
Hakai_P_A15 (15) unkn 132 353,U353,Quesnel_Horsef,3,0.68,U_Horsefly,3,0.20,McKinley,3,0.11,Quesnel_Decept,3,0.00,Horsefly,3,0.00
Hakai_P_A15 (15) unkn 132 354,U354,Thompson_N,2,0.72,Quesnel_Horsef,3,0.15,U_Horsefly,3,0.04,Eagle_L,4,0.02,Little,4,0.02
Hakai_P_A15 (15) unkn 133 322,U322,Chilko,3,0.96,Thompson_N,2,0.02,Middle,3,0.01,Stellako,3,0.00,Eagle_L,4,0.00
Hakai_P_A15 (15) unkn 133 323,U323,Middle,3,0.95,Stellako,3,0.03,Chilko,3,0.01,Tachie,3,0.00,Forfar,1,0.00
Hakai_P_A15 (15) unkn 133 324,U324,Blue_Lead_Ck,3,0.79,Quesnel_Mitche,3,0.11,Mitchell,3,0.10,Quesnel_Decept,3,0.00,Wasko_Cr,3,0.00
Hakai_P_A15 (15) unkn 133 417,U417,Middle,3,0.82,Weaver,4,0.14,Chilko,3,0.03,Tachie,3,0.00,Chilko_south,2,0.00
Hakai_P_A15 (15) unkn 133 418,U418,Chilko,3,0.99,Middle,3,0.01,Quesnel_Decept,3,0.00,Blue_Lead_Ck,3,0.00,Quesnel_Horsef,3,0.00
Hakai_P_A15 (15) unkn 133 419,U419,Quesnel_Horsef,3,0.58,U_Horsefly,3,0.20,McKinley,3,0.11,Quesnel_Decept,3,0.06,Blue_Lead_Ck,3,0.01
Hakai_P_A15 (15) unkn 133 420,U420,Blue_Lead_Ck,3,0.81,Quesnel_Mitche,3,0.11,Quesnel_Decept,3,0.08,Roaring,3,0.00,Quesnel_Horsef,3,0.00
Hakai_P_A15 (15) unkn 133 425,U425,Chilko,3,0.59,Thompson_N,2,0.38,Raft,2,0.03,Quesnel_Decept,3,0.00,Chilko_south,2,0.00
Hakai_P_A15 (15) unkn 133 426,U426,Chilko,3,0.98,Thompson_N,2,0.01,Quesnel_Horsef,3,0.00,U_Horsefly,3,0.00,McKinley,3,0.00
Hakai_P_A15 (15) unkn 133 431,U431,Chilko,3,0.99,Eagle_L,4,0.00,Chilko-North,3,0.00,Chilko_south,2,0.00,Canoe_Cr,15,0.00
Hakai_P_A15 (15) unkn 135 127,U127,Chilko,3,1.00,,,,,,,,,,,,
Hakai_P_A15 (15) unkn 135 200,U200,Chilko,3,0.93,Quesnel_Horsef,3,0.04,McKinley,3,0.02,U_Horsefly,3,0.01,Middle,3,0.00
Hakai_P_A15 (15) unkn 135 207,U207,Chilko,3,0.99,Blue_Lead_Ck,3,0.01,Quesnel_Decept,3,0.00,Dust,1,0.00,Sinta,1,0.00
Hakai_P_A15 (15) unkn 135 208,U208,Chilko,3,0.97,Quesnel_Horsef,3,0.01,U_Horsefly,3,0.01,Middle,3,0.00,Eagle_L,4,0.00
Hakai_P_A15 (15) unkn 135 209,U209,Chilko,3,1.00,,,,,,,,,,,,
Hakai_P_A15 (15) unkn 135 213,U213,Quesnel_Horsef,3,0.64,U_Horsefly,3,0.20,McKinley,3,0.12,Blue_Lead_Ck,3,0.04,Horsefly,3,0.01
Hakai_P_A15 (15) unkn 135 214,U214,Chilko,3,0.99,McKinley,3,0.01,Quesnel_Horsef,3,0.00,Blue_Lead_Ck,3,0.00,Thompson_N,2,0.00
Hakai_P_A15 (15) unkn 135 215,U215,Middle,3,1.00,Tachie,3,0.00,Kuzkwa_Cr,3,0.00,,,,,,
Hakai_P_A15 (15) unkn 135 231,U231,Chilko,3,1.00,,,,,,,,,,,,
Hakai_P_A15 (15) unkn 135 232,U232,Blue_Lead_Ck,3,0.76,Quesnel_Mitche,3,0.14,Mitchell,3,0.10,Quesnel_Decept,3,0.00,Roaring,3,0.00
Hakai_P_A15 (15) unkn 135 358,U358,Chilko,3,1.00,Chilko_south,2,0.00,,,,,,,,,
Hakai_P_A15 (15) unkn 135 359,U359,Chilko,3,1.00,Raft,2,0.00,,,,,,,,,
Hakai_P_A15 (15) unkn 135 360,U360,Blue_Lead_Ck,3,0.81,Quesnel_Mitche,3,0.11,Mitchell,3,0.05,Quesnel_Decept,3,0.03,Quesnel_Horsef,3,0.00
Hakai_P_A15 (15) unkn 135 364,U364,Chilko,3,1.00,Chilko-North,3,0.00,Chilko_south,2,0.00,Thompson_N,2,0.00,,,
Hakai_P_A15 (15) unkn 135 365,U365,Quesnel_Horsef,3,0.68,U_Horsefly,3,0.20,McKinley,3,0.11,Quesnel_Decept,3,0.00,Horsefly,3,0.00
Hakai_P_A15 (15) unkn 135 366,U366,Chilko,3,0.97,Middle,3,0.03,Chilko_south,2,0.00,Sinta,1,0.00,U_Horsefly,3,0.00
Hakai_P_A15 (15) unkn 135 367,U367,Thompson_N,2,0.89,Raft,2,0.07,Chilko,3,0.04,Blue_Lead_Ck,3,0.00,Quesnel_Horsef,3,0.00
Hakai_P_A15 (15) unkn 135 371,U371,Chilko,3,1.00,Blue_Lead_Ck,3,0.00,Horsefly,3,0.00,,,,,,
Hakai_P_A15 (15) unkn 135 372,U372,Chilko,3,0.96,Eagle_L,4,0.04,Thompson_N,2,0.00,L_Adams,4,0.00,,,
Hakai_P_A15 (15) unkn 135 373,U373,Chilko,3,0.96,Raft,2,0.02,Thompson_N,2,0.02,Fennell,2,0.00,Little,4,0.00
Hakai_P_A15 (15) unkn 135 374,U374,Chilko,3,1.00,Chilko-North,3,0.00,,,,,,,,,
Hakai_P_A15 (15) unkn 135 99,U99,Chilko,3,0.99,U_Horsefly,3,0.00,Narrows,1,0.00,Sinta,1,0.00,Blackwater,1,0.00
Hakai_P_A15 (15) unkn 137 460,U460,Gates_Cr,2,1.00,,,,,,,,,,,,
Hakai_P_A15 (15) unkn 137 510,U510,Middle,3,0.65,Chilko,3,0.33,Stellako,3,0.01,Tachie,3,0.00,Rossette,1,0.00
Hakai_P_A15 (15) unkn 137 520,U520,Middle,3,0.65,Stellako,3,0.32,Tachie,3,0.01,Kuzkwa_Cr,3,0.01,Pinchi_Cr,3,0.00
Hakai_P_A15 (15) unkn 137 521,U521,Chilko,3,0.42,Eagle_L,4,0.10,Little,4,0.08,Thompson_N,2,0.07,U_Adams,2,0.06
Hakai_P_A15 (15) unkn 137 522,U522,Quesnel_Horsef,3,0.67,U_Horsefly,3,0.20,McKinley,3,0.09,Little,4,0.02,Horsefly,3,0.01
Hakai_P_A15 (15) unkn 137 531,U531,Pitt,2,1.00,,,,,,,,,,,,
Hakai_P_A15 (15) unkn 137 541,U541,Middle,3,0.62,Thompson_N,2,0.32,Stellako,3,0.04,U_Horsefly,3,0.01,Tachie,3,0.01
Hakai_P_A15 (15) unkn 137 542,U542,Chilko,3,1.00,U_Horsefly,3,0.00,,,,,,,,,
Hakai_P_A15 (15) unkn 138 368,U368,Thompson_N,2,0.71,Chilko,3,0.10,Raft,2,0.06,Little,4,0.06,MiddleShuswap,4,0.04
Hakai_P_A15 (15) unkn 138 369,U369,Forfar,1,0.24,Hudson_Bay,1,0.18,Sandpoint,1,0.16,Bivouac,1,0.12,Porter_Cr,1,0.06
Hakai_P_A15 (15) unkn 138 370,U370,Chilko,3,0.21,Thompson_N,2,0.14,Forfar,1,0.12,Bivouac,1,0.11,Sandpoint,1,0.07
Hakai_P_A15 (15) unkn 138 381,U381,Chilko,3,0.75,Chilko-North,3,0.20,Chilko_south,2,0.05,,,,,,
Hakai_P_A15 (15) unkn 138 382,U382,Birkenhead,3,1.00,,,,,,,,,,,,
Hakai_P_A15 (15) unkn 138 383,U383,Chilko,3,0.30,Thompson_N,2,0.19,Little,4,0.08,Portage_Cr,4,0.08,Chilko-North,3,0.06
,,,,,,,,,,,,,,,,
